ContourID,SegmentID,X,Y
1,1,150.0,100.0
1,1,148.66866718721158,103.21412173266613
1,1,147.33733437442316,106.42824346533224
1,1,146.00600156163475,109.64236519799837
1,1,144.67466874884633,112.8564869306645
1,1,143.3433359360579,116.07060866333063
1,1,142.01200312326947,119.28473039599675
1,1,140.68067031048105,122.49885212866288
1,1,139.34933749769263,125.712973861329
1,1,138.0180046849042,128.92709559399512
1,1,136.6866718721158,132.14121732666126
1,1,135.35533905932738,135.35533905932738
1,1,132.14121732666126,136.6866718721158
1,1,128.92709559399512,138.0180046849042
1,1,125.712973861329,139.34933749769263
1,1,122.49885212866288,140.68067031048105
1,1,119.28473039599675,142.01200312326947
1,1,116.07060866333063,143.3433359360579
1,1,112.8564869306645,144.67466874884633
1,1,109.64236519799837,146.00600156163475
1,1,106.42824346533226,147.33733437442316
1,1,103.21412173266613,148.66866718721158
1,1,100.0,150.0
1,1,96.78587826733387,148.66866718721158
1,1,93.57175653466776,147.33733437442316
1,1,90.35763480200163,146.00600156163475
1,1,87.1435130693355,144.67466874884633
1,1,83.92939133666937,143.3433359360579
1,1,80.71526960400325,142.01200312326947
1,1,77.50114787133712,140.68067031048105
1,1,74.287026138671,139.34933749769263
1,1,71.07290440600488,138.0180046849042
1,1,67.85878267333875,136.6866718721158
1,1,64.64466094067262,135.35533905932738
1,1,63.313328127884205,132.14121732666126
1,1,61.98199531509578,128.92709559399512
1,1,60.65066250230736,125.712973861329
1,1,59.31932968951894,122.49885212866288
1,1,57.98799687673052,119.28473039599675
1,1,56.6566640639421,116.07060866333063
1,1,55.325331251153685,112.8564869306645
1,1,53.99399843836526,109.64236519799837
1,1,52.662665625576835,106.42824346533226
1,1,51.33133281278842,103.21412173266613
1,1,50.0,100.0
1,1,51.33133281278842,96.78587826733387
1,1,52.66266562557684,93.57175653466776
1,1,53.99399843836526,90.35763480200163
1,1,55.325331251153685,87.1435130693355
1,1,56.6566640639421,83.92939133666937
1,1,57.98799687673052,80.71526960400325
1,1,59.31932968951894,77.50114787133712
1,1,60.65066250230736,74.287026138671
1,1,61.98199531509579,71.07290440600488
1,1,63.313328127884205,67.85878267333875
1,1,64.64466094067262,64.64466094067262
1,1,67.85878267333875,63.313328127884205
1,1,71.07290440600487,61.98199531509578
1,1,74.287026138671,60.65066250230736
1,1,77.50114787133711,59.31932968951894
1,1,80.71526960400324,57.98799687673052
1,1,83.92939133666937,56.6566640639421
1,1,87.14351306933548,55.325331251153685
1,1,90.35763480200161,53.99399843836526
1,1,93.57175653466774,52.662665625576835
1,1,96.78587826733386,51.33133281278842
1,1,99.99999999999999,50.0
1,1,103.21412173266611,51.33133281278842
1,1,106.42824346533224,52.66266562557684
1,1,109.64236519799837,53.99399843836526
1,1,112.85648693066449,55.325331251153685
1,1,116.07060866333062,56.6566640639421
1,1,119.28473039599675,57.98799687673052
1,1,122.49885212866288,59.31932968951894
1,1,125.712973861329,60.65066250230736
1,1,128.92709559399512,61.98199531509579
1,1,132.14121732666126,63.313328127884205
1,1,135.35533905932738,64.64466094067262
1,1,136.6866718721158,67.85878267333875
1,1,138.0180046849042,71.07290440600487
1,1,139.34933749769263,74.287026138671
1,1,140.68067031048105,77.50114787133712
1,1,142.01200312326947,80.71526960400325
1,1,143.3433359360579,83.92939133666937
1,1,144.67466874884633,87.1435130693355
1,1,146.00600156163475,90.35763480200163
1,1,147.33733437442316,93.57175653466774
1,1,148.66866718721158,96.78587826733387
1,1,150.0,100.0
