1.000000,0.000000,241.475006,46.594002
1.000000,0.000000,241.344925,46.249306
1.000000,0.000000,241.200104,45.910851
1.000000,0.000000,241.040619,45.578629
1.000000,0.000000,240.866562,45.252625
1.000000,0.000000,240.678009,44.932838
1.000000,0.000000,240.475067,44.619259
1.000000,0.000000,240.257812,44.311878
1.000000,0.000000,240.026321,44.010689
1.000000,0.000000,239.780685,43.715683
1.000000,0.000000,239.520996,43.426853
1.000000,0.000000,239.247345,43.144192
1.000000,0.000000,238.959808,42.867691
1.000000,0.000000,238.658478,42.597343
1.000000,0.000000,238.343445,42.333141
1.000000,0.000000,238.014786,42.075077
1.000000,0.000000,237.672592,41.823139
1.000000,0.000000,237.316956,41.577328
1.000000,0.000000,236.947952,41.337624
1.000000,0.000000,236.565674,41.104031
1.000000,0.000000,236.170212,40.876534
1.000000,0.000000,235.761658,40.655128
1.000000,0.000000,235.340073,40.439804
1.000000,0.000000,234.905563,40.230556
1.000000,0.000000,234.458221,40.027374
1.000000,0.000000,233.998123,39.830254
1.000000,0.000000,233.525360,39.639183
1.000000,0.000000,233.040009,39.454159
1.000000,0.000000,232.542160,39.275166
1.000000,0.000000,232.031921,39.102207
1.000000,0.000000,231.509338,38.935265
1.000000,0.000000,230.974548,38.774334
1.000000,0.000000,230.427597,38.619411
1.000000,0.000000,229.868576,38.470486
1.000000,0.000000,229.297592,38.327549
1.000000,0.000000,228.714722,38.190594
1.000000,0.000000,228.120041,38.059612
1.000000,0.000000,227.513657,37.934597
1.000000,0.000000,226.895645,37.815540
1.000000,0.000000,226.266098,37.702435
1.000000,0.000000,225.625092,37.595268
1.000000,0.000000,224.972702,37.494041
1.000000,0.000000,224.309052,37.398739
1.000000,0.000000,223.634201,37.309357
1.000000,0.000000,222.948257,37.225887
1.000000,0.000000,222.251282,37.148319
1.000000,0.000000,221.543365,37.076653
1.000000,0.000000,220.824615,37.010868
1.000000,0.000000,220.095093,36.950966
1.000000,0.000000,219.354904,36.896938
1.000000,0.000000,218.604126,36.848774
1.000000,0.000000,217.842850,36.806469
1.000000,0.000000,217.071167,36.770012
1.000000,0.000000,216.289154,36.739395
1.000000,0.000000,215.496887,36.714615
1.000000,0.000000,214.694489,36.695660
1.000000,0.000000,213.882004,36.682526
1.000000,0.000000,213.059555,36.675198
1.000000,0.000000,212.227203,36.673676
1.000000,0.000000,211.385040,36.677944
1.000000,0.000000,210.533173,36.688004
1.000000,0.000000,209.671661,36.703842
1.000000,0.000000,208.800613,36.725452
1.000000,0.000000,207.920090,36.752827
1.000000,0.000000,207.030212,36.785957
1.000000,0.000000,206.131042,36.824837
1.000000,0.000000,205.222672,36.869457
1.000000,0.000000,204.305176,36.919807
1.000000,0.000000,203.378662,36.975883
1.000000,0.000000,202.443222,37.037682
1.000000,0.000000,201.498917,37.105183
1.000000,0.000000,200.545837,37.178391
1.000000,0.000000,199.584091,37.257290
1.000000,0.000000,198.613754,37.341873
1.000000,0.000000,197.634903,37.432140
1.000000,0.000000,196.647629,37.528072
1.000000,0.000000,195.652039,37.629673
1.000000,0.000000,194.648193,37.736923
1.000000,0.000000,193.636185,37.849827
1.000000,0.000000,192.616104,37.968365
1.000000,0.000000,191.588043,38.092537
1.000000,0.000000,190.552078,38.222332
1.000000,0.000000,189.508301,38.357742
1.000000,0.000000,188.456802,38.498764
1.000000,0.000000,187.397659,38.645386
1.000000,0.000000,186.330978,38.797596
1.000000,0.000000,185.256805,38.955395
1.000000,0.000000,184.175278,39.118771
1.000000,0.000000,183.086441,39.287720
1.000000,0.000000,181.990417,39.462227
1.000000,0.000000,180.887253,39.642288
1.000000,0.000000,179.777069,39.827896
1.000000,0.000000,178.659943,40.019039
1.000000,0.000000,177.535950,40.215717
1.000000,0.000000,176.405182,40.417915
1.000000,0.000000,175.267746,40.625633
1.000000,0.000000,174.123688,40.838856
1.000000,0.000000,172.973129,41.057575
1.000000,0.000000,171.816147,41.281788
1.000000,0.000000,170.652832,41.511486
1.000000,0.000000,169.483261,41.746662
1.000000,0.000000,168.307510,41.987305
1.000000,0.000000,167.125702,42.233406
1.000000,0.000000,165.937897,42.484962
1.000000,0.000000,164.744171,42.741962
1.000000,0.000000,163.544647,43.004402
1.000000,0.000000,162.339371,43.272270
1.000000,0.000000,161.128464,43.545559
1.000000,0.000000,159.912003,43.824265
1.000000,0.000000,158.690063,44.108372
1.000000,0.000000,157.462738,44.397881
1.000000,0.000000,156.230103,44.692780
1.000000,0.000000,154.992279,44.993065
1.000000,0.000000,153.749313,45.298721
1.000000,0.000000,152.501312,45.609745
1.000000,0.000000,151.248367,45.926132
1.000000,0.000000,149.990555,46.247868
1.000000,0.000000,148.727966,46.574947
1.000000,0.000000,147.460678,46.907364
1.000000,0.000000,146.188782,47.245110
1.000000,0.000000,144.912384,47.588177
1.000000,0.000000,143.631546,47.936554
1.000000,0.000000,142.346359,48.290237
1.000000,0.000000,141.056915,48.649220
1.000000,0.000000,139.763306,49.013493
1.000000,0.000000,138.465607,49.383045
1.000000,0.000000,137.163910,49.757870
1.000000,0.000000,135.858307,50.137966
1.000000,0.000000,134.548889,50.523315
1.000000,0.000000,133.235718,50.913921
1.000000,0.000000,131.918900,51.309765
1.000000,0.000000,130.598511,51.710846
1.000000,0.000000,129.274658,52.117153
1.000000,0.000000,127.947403,52.528683
1.000000,0.000000,126.616844,52.945423
1.000000,0.000000,125.283073,53.367367
1.000000,0.000000,123.946167,53.794506
1.000000,0.000000,122.606216,54.226837
1.000000,0.000000,121.263313,54.664345
1.000000,0.000000,119.917534,55.107029
1.000000,0.000000,118.568977,55.554878
1.000000,0.000000,117.217720,56.007881
1.000000,0.000000,115.863846,56.466038
1.000000,0.000000,114.507454,56.929337
1.000000,0.000000,113.148628,57.397766
1.000000,0.000000,111.787445,57.871323
1.000000,0.000000,110.424004,58.349998
1.000000,0.000000,109.061935,58.832531
1.000000,0.000000,107.704842,59.317631
1.000000,0.000000,106.352798,59.805248
1.000000,0.000000,105.005875,60.295334
1.000000,0.000000,103.664139,60.787842
1.000000,0.000000,102.327667,61.282722
1.000000,0.000000,100.996529,61.779926
1.000000,0.000000,99.670799,62.279408
1.000000,0.000000,98.350555,62.781116
1.000000,0.000000,97.035858,63.285007
1.000000,0.000000,95.726791,63.791027
1.000000,0.000000,94.423424,64.299126
1.000000,0.000000,93.125816,64.809265
1.000000,0.000000,91.834061,65.321388
1.000000,0.000000,90.548218,65.835457
1.000000,0.000000,89.268364,66.351402
1.000000,0.000000,87.994560,66.869202
1.000000,0.000000,86.726898,67.388786
1.000000,0.000000,85.465439,67.910118
1.000000,0.000000,84.210258,68.433144
1.000000,0.000000,82.961418,68.957817
1.000000,0.000000,81.719009,69.484093
1.000000,0.000000,80.483093,70.011917
1.000000,0.000000,79.253738,70.541245
1.000000,0.000000,78.031029,71.072029
1.000000,0.000000,76.815025,71.604218
1.000000,0.000000,75.605804,72.137764
1.000000,0.000000,74.403442,72.672623
1.000000,0.000000,73.208008,73.208740
1.000000,0.000000,72.019577,73.746071
1.000000,0.000000,70.838219,74.284569
1.000000,0.000000,69.664001,74.824181
1.000000,0.000000,68.497009,75.364861
1.000000,0.000000,67.337303,75.906563
1.000000,0.000000,66.184959,76.449234
1.000000,0.000000,65.040047,76.992828
1.000000,0.000000,63.902649,77.537292
1.000000,0.000000,62.772827,78.082588
1.000000,0.000000,61.650661,78.628662
1.000000,0.000000,60.536217,79.175461
1.000000,0.000000,59.429573,79.722946
1.000000,0.000000,58.330795,80.271065
1.000000,0.000000,57.239960,80.819763
1.000000,0.000000,56.157139,81.369003
1.000000,0.000000,55.082409,81.918724
1.000000,0.000000,54.015831,82.468887
1.000000,0.000000,52.957489,83.019447
1.000000,0.000000,51.907452,83.570343
1.000000,0.000000,50.865788,84.121536
1.000000,0.000000,49.832573,84.672981
1.000000,0.000000,48.807880,85.224617
1.000000,0.000000,47.791782,85.776405
1.000000,0.000000,46.784348,86.328293
1.000000,0.000000,45.785652,86.880234
